Real,Evento,año,mes,Tipo de Evento,Origen,N.º Cámara,Cámaras,Direccion 0,Direccion,Resultado,CIUDAD,PROVINCIA,PAIS,ENLACE,Longitud y Latitud,,,
32233,1,2024,11,Robo/Hurto Automotor,CATE 911,6163,SIN,Chacabuco,Colombia,Hallazgo Automotor,Mar del Plata,Buenos Aires,Argentina,Chacabuco y Colombia , Buenos Aires , Argentina,-37.95648, -57.61122
32239,1,2024,11,Robo/Hurto Automotor,CATE 911,6164,SIN,25 De mayo,Jujuy,Se Realiza Seguimiento del Evento,Mar del Plata,Buenos Aires,Argentina,45802 y Jujuy , Buenos Aires , Argentina,-37.99362, -57.55368
32241,1,2024,11,Robo/Hurto Automotor,CATE 911,6165,SIN,Olazabal Felix De,Esteban Gascon,Se Realiza Seguimiento del Evento,Mar del Plata,Buenos Aires,Argentina,Olazabal Felix De y Esteban Gascon , Buenos Aires , Argentina,-37.99827, -57.56728
32243,1,2024,11,Robo/Hurto Automotor,CATE 911,273,CON,Federico Garcia Lorca,Jose Agustin De La Maza,Se Realiza Seguimiento del Evento,Mar del Plata,Buenos Aires,Argentina,Federico Garcia Lorca y Jose Agustin De La Maza , Buenos Aires , Argentina,-38.077284, -57.5496172
32245,1,2024,11,Robo/Hurto Automotor,CATE 911,6166,SIN,Avenida Libertad,Grecia,Se Realiza Seguimiento del Evento,Mar del Plata,Buenos Aires,Argentina,Avenida Libertad y Grecia , Buenos Aires , Argentina,-37.96982, -57.58942
32246,1,2024,11,Robo/Hurto Automotor,CATE 911,6167,SIN,General 07 Argentino Roca,Avenida San Marcelino Champagnat,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,General 07 Argentino Roca y Avenida San Marcelino Champagnat , Buenos Aires , Argentina,-37.99393, -57.59328
32259,1,2024,11,Robo/Hurto Automotor,CATE 911,6168,SIN,Solis,Loberia,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Solis y Loberia , Buenos Aires , Argentina,-37.99712, -57.60199
32268,1,2024,11,Robo/Hurto Automotor,CATE 911,6169,SIN,Juana Azurduy,Hipolito Bouchard,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Juana Azurduy y Hipolito Bouchard , Buenos Aires , Argentina,-37.99667, -57.62487
32270,1,2024,11,Robo/Hurto Automotor,CATE 911,160,CON,Olazabal Felix De,Beruti Antonio Luis,Detencion,Mar del Plata,Buenos Aires,Argentina,Olazabal Felix De y Beruti Antonio Luis , Buenos Aires , Argentina,-37.980502, -57.5529248
32282,1,2024,11,Robo/Hurto Automotor,CATE 911,6170,SIN,Avellaneda Nicolas,Misiones,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Avellaneda Nicolas y Misiones , Buenos Aires , Argentina,-38.00098, -57.57508
32301,1,2024,11,Robo/Hurto Automotor,CATE 911,6171,SIN,Diagonal Estados Unidos De Norteamerica,Federico Serrano,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Diagonal Estados Unidos De Norteamerica y Federico Serrano , Buenos Aires , Argentina,-38.09213, -57.55505
32302,1,2024,11,Robo/Hurto Automotor,CATE 911,6172,SIN,Figueroa Alcorta,Magallanes,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Figueroa Alcorta y Magallanes , Buenos Aires , Argentina,-38.04423, -57.5464
32312,1,2024,11,Robo/Hurto Automotor,CATE 911,6173,SIN,Jose Hernandez,Canessa,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Jose Hernandez y 07 Canessa , Buenos Aires , Argentina,-37.99997, -57.61191
32327,1,2024,11,Robo/Hurto Automotor,CATE 911,6174,SIN,Alberti Manuel,Chile,Se Realiza Seguimiento del Evento,Mar del Plata,Buenos Aires,Argentina,Alberti Manuel y Chile , Buenos Aires , Argentina,-37.9924, -57.58102
32328,1,2024,11,Robo/Hurto Automotor,CATE 911,328,CON,Avenida Pedro Luro,Enrique Angelelli Monseñor,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Avenida Pedro Luro y Enrique Angelelli Monseñor , Buenos Aires , Argentina,-37.9758, -57.59148
32330,1,2024,11,Robo/Hurto Automotor,CATE 911,6175,SIN,Genova,Federico C. Beltrami Ingeniero,Se Realiza Seguimiento del Evento,Mar del Plata,Buenos Aires,Argentina,Genova y Federico C. Beltrami Ingeniero , Buenos Aires , Argentina,-38.05851, -57.56035
32336,1,2024,11,Robo/Hurto Automotor,CATE 911,6176,SIN,Sicilia,Eduardo Perez Bulnes,Se Realiza Seguimiento del Evento,Mar del Plata,Buenos Aires,Argentina,Sicilia y Eduardo Perez Bulnes , Buenos Aires , Argentina,-38.06834, -57.54904
32337,1,2024,11,Robo/Hurto Automotor,CATE 911,6177,SIN,Figueroa Alcorta,Willian C Morris,Se Realiza Seguimiento del Evento,Mar del Plata,Buenos Aires,Argentina,Figueroa Alcorta y Willian C Morris , Buenos Aires , Argentina,-38.05992, -57.56533
32361,1,2024,11,Robo/Hurto Automotor,CATE 911,6178,SIN,Hernandarias,Luis Dellepiane,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Hernandarias y Luis Dellepiane , Buenos Aires , Argentina,-38.02846, -57.57418
32373,1,2024,11,Robo/Hurto Automotor,CATE 911,6179,SIN,Puan,Gonzalez Chavez,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Puan y Gonzalez Chavez , Buenos Aires , Argentina,-38.03267, -57.59116
32376,1,2024,11,Robo/Hurto Automotor,CATE 911,6180,SIN,Vuelta De Obligado,Gandhi Mahatma,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Vuelta De Obligado y Gandhi Mahatma , Buenos Aires , Argentina,-37.94254, -57.5562
32377,1,2024,11,Robo/Hurto Automotor,CATE 911,655,CON,Cerrito,Hernandarias,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Cerrito y Hernandarias , Buenos Aires , Argentina,-38.03646, -57.56186
32384,1,2024,11,Robo/Hurto Automotor,CATE 911,6181,SIN,Avenida Juan B. Justo,Colombia,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Avenida Juan B. Justo y Colombia , Buenos Aires , Argentina,-37.97639, -57.62754
32446,1,2024,11,Robo/Hurto Automotor,CATE 911,6182,SIN,Belisario Roldan,Matias Strobel,Se Realiza Seguimiento del Evento,Mar del Plata,Buenos Aires,Argentina,Belisario Roldan y Matias Strobel , Buenos Aires , Argentina,-37.97091, -57.56084
32488,1,2024,11,Robo/Hurto Automotor,CATE 911,6183,SIN,Matheu Domingo,Alsina,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Matheu Domingo y Alsina , Buenos Aires , Argentina,-38.02172, -57.54944
32489,1,2024,11,Robo/Hurto Automotor,CATE 911,6184,SIN,25 De mayo,Malvinas,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,45802 y Malvinas , Buenos Aires , Argentina,-37.98093, -57.57877
32492,1,2024,11,Robo/Hurto Automotor,CATE 911,559,CON,Formosa,Hipolito Yrigoyen,Hallazgo Automotor,Mar del Plata,Buenos Aires,Argentina,Formosa y Hipolito Yrigoyen , Buenos Aires , Argentina,-38.014970, -57.5650424
32493,1,2024,11,Robo/Hurto Automotor,CATE 911,304,CON,Ramon Carrillo,San Martin,Secuestro De Vehiculo,Mar del Plata,Buenos Aires,Argentina,Ramon Carrillo y San Martin , Buenos Aires , Argentina,-37.957950, -57.6266578
32494,1,2024,11,Robo/Hurto Automotor,CATE 911,6185,SIN,La Rioja,Falucho,Hallazgo Automotor,Mar del Plata,Buenos Aires,Argentina,La Rioja y Falucho , Buenos Aires , Argentina,-38.00307, -57.55548
32501,1,2024,11,Robo/Hurto Automotor,CATE 911,522,CON,Belgrano,Santiago Del Estero,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Belgrano y Santiago Del Estero , Buenos Aires , Argentina,-38.001552, -57.5471858
32503,1,2024,11,Robo/Hurto Automotor,CATE 911,6186,SIN,Monseñor Rau,Genova,Hallazgo Automotor,Mar del Plata,Buenos Aires,Argentina,Monseñor Rau y Genova , Buenos Aires , Argentina,-38.03201, -57.5955
32509,1,2024,11,Robo/Hurto Automotor,CATE 911,6187,SIN,La Pampa,San Martin,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,La Pampa y San Martin , Buenos Aires , Argentina,-37.99078, -57.56405
32530,1,2024,11,Robo/Hurto Automotor,CATE 911,6188,SIN,Santa Cruz,Estado De Israel,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Santa Cruz y Estado De Israel , Buenos Aires , Argentina,-37.96418, -57.58067
32553,1,2024,11,Robo/Hurto Automotor,CATE 911,377,CON,Sarmiento,Larrea,Se Realiza Seguimiento del Evento,Mar del Plata,Buenos Aires,Argentina,Sarmiento y Larrea , Buenos Aires , Argentina,-38.02689, -57.55501
32571,1,2024,11,Robo/Hurto Automotor,CATE 911,329,CON,Avenida Pedro Luro,Portugal,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Avenida Pedro Luro y Portugal , Buenos Aires , Argentina,-37.964103, -57.6145542
32592,1,2024,11,Robo/Hurto Automotor,CATE 911,6189,SIN,Tomas Falkner,Derqui,Asiste Unidad Sanitaria y No Traslada,Mar del Plata,Buenos Aires,Argentina,Tomas Falkner y Derqui , Buenos Aires , Argentina,-37.97731, -57.55035
32593,1,2024,11,Robo/Hurto Automotor,CATE 911,6190,SIN,Magrassi Guillermo,Diagonal Estados Unidos De Norteamerica,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Magrassi Guillermo y Diagonal Estados Unidos De Norteamerica , Buenos Aires , Argentina,-38.09308, -57.54898
32598,1,2024,11,Robo/Hurto Automotor,CATE 911,609,CON,El Chingolo,La Gaviota,Asiste Unidad Sanitaria y No Traslada,Mar del Plata,Buenos Aires,Argentina,El Chingolo y La Gaviota , Buenos Aires , Argentina,-38.00591, -57.67797
32601,1,2024,11,Robo/Hurto Automotor,CATE 911,6191,SIN,De La Plaza Fortunato,Valentin Vergara,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,De La Plaza Fortunato y Valentin Vergara , Buenos Aires , Argentina,-38.06162, -57.54913
32608,1,2024,11,Robo/Hurto Automotor,CATE 911,6192,SIN,Soler Miguel,Arq. Cedron,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Soler Miguel y Arq. Cedron , Buenos Aires , Argentina,,
32658,1,2024,11,Robo/Hurto Automotor,CATE 911,6193,SIN,Angel Roffo,Geronimo Rejon,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Angel Roffo y Geronimo Rejon , Buenos Aires , Argentina,-37.9676, -57.56519
32678,1,2024,11,Robo/Hurto Automotor,CATE 911,6194,SIN,Martin Miguel De Guemes,Brown Almirante,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Martin Miguel De Guemes y Brown Almirante , Buenos Aires , Argentina,-38.01092, -57.53785
32687,1,2024,11,Robo/Hurto Automotor,CATE 911,599,CON,Diagonal Sur,Santa Fe,LPR - Vehiculo Interceptado,Mar del Plata,Buenos Aires,Argentina,Diagonal Sur y Santa Fe , Buenos Aires , Argentina,-37.95327, -57.60441
32688,1,2024,11,Robo/Hurto Automotor,CATE 911,6195,SIN,España,Avenida Juan Jose Paso,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,España y Avenida Juan Jose Paso , Buenos Aires , Argentina,-38.01481, -57.57219
32694,1,2024,11,Robo/Hurto Automotor,CATE 911,6196,SIN,Santa Cruz,Funes Gregorio,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Santa Cruz y Funes Gregorio , Buenos Aires , Argentina,-37.97939, -57.55063
32696,1,2024,11,Robo/Hurto Automotor,CATE 911,6197,SIN,Federico Garcia Lorca,Marcelo 07 Fitte,Se Realiza Seguimiento del Evento,Mar del Plata,Buenos Aires,Argentina,Federico Garcia Lorca y Marcelo 07 Fitte , Buenos Aires , Argentina,-38.01885, -57.62318
32697,1,2024,11,Robo/Hurto Automotor,CATE 911,6198,SIN,Buenos Aires,laprida,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Buenos Aires y laprida , Buenos Aires , Argentina,-38.02109, -57.55733
32711,1,2024,11,Robo/Hurto Automotor,ORIGEN DIFERIDO,6199,SIN,San Martin,Olazabal Felix De,Se Realiza Seguimiento del Evento,Mar del Plata,Buenos Aires,Argentina,San Martin y Olazabal Felix De , Buenos Aires , Argentina,-37.987541, -57.5881438
32716,1,2024,11,Robo/Hurto Automotor,CATE 911,6200,SIN,Ituzaingo,Mario Abel Amaya Diputado,Persecucion Y Detencion,Mar del Plata,Buenos Aires,Argentina,Ituzaingo y Mario Abel Amaya Diputado , Buenos Aires , Argentina,-37.95027, -57.61906
32745,1,2024,11,Robo/Hurto Automotor,CATE 911,413,CON,Paula Albarracin,Belgrano,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Paula Albarracin y Belgrano , Buenos Aires , Argentina,-37.978019, -57.6005163
32753,1,2024,11,Robo/Hurto Automotor,CATE 911,6201,SIN,Avenida Juan B. Justo,Arenales,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Avenida Juan B. Justo y Arenales , Buenos Aires , Argentina,-38.02754, -57.55974
32777,1,2024,11,Robo/Hurto Automotor,CATE 911,153,CON,14 De julio,Avenida Colon,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,45852 y Avenida Colon , Buenos Aires , Argentina,-37.997898, -57.5612653
32795,1,2024,11,Robo/Hurto Automotor,CATE 911,6202,SIN,General Mosconi,Lebensohn Moises,Se Realiza Seguimiento del Evento,Mar del Plata,Buenos Aires,Argentina,General Mosconi y Lebensohn Moises , Buenos Aires , Argentina,-38.05841, -57.55534
32811,1,2024,11,Robo/Hurto Automotor,CATE 911,410,CON,Entre Rios,Vieytes,Hallazgo Automotor,Mar del Plata,Buenos Aires,Argentina,Entre Rios y Vieytes , Buenos Aires , Argentina,-38.020955, -57.560052
32817,1,2024,11,Robo/Hurto Automotor,CATE 911,816,CON,Puan,Gonzalez Chavez,Hallazgo Automotor,Mar del Plata,Buenos Aires,Argentina,Puan y Gonzalez Chavez , Buenos Aires , Argentina,-38.03267, -57.59116
32830,1,2024,11,Robo/Hurto Automotor,CATE 911,530,CON,Alvarado Rudecindo,Colombia,Hallazgo Automotor,Mar del Plata,Buenos Aires,Argentina,Alvarado Rudecindo y Colombia , Buenos Aires , Argentina,-37.9611, -57.61352
32835,1,2024,11,Robo/Hurto Automotor,CATE 911,116,CON,Cno. Ruta 88 A Calle Lib. Gral. San Martin,Doce de 10,No Asiste,Mar del Plata,Buenos Aires,Argentina,Cno. Ruta 88 A Calle Lib. Gral. San Martin y Doce de 10 , Buenos Aires , Argentina,-38.002141, -57.6004918
32847,1,2024,11,Robo/Hurto Automotor,CATE 911,578,CON,Alsina,Avenida Patricio Peralta Ramos,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Alsina y Avenida Patricio Peralta Ramos , Buenos Aires , Argentina,-38.008257, -57.5385752
32848,1,2024,11,Robo/Hurto Automotor,CATE 911,6203,SIN,Arturo Alio,Brown Almirante,No Asiste,Mar del Plata,Buenos Aires,Argentina,Arturo Alio y Brown Almirante , Buenos Aires , Argentina,-37.9799, -57.59909
32884,1,2024,11,Robo/Hurto Automotor,CATE 911,6204,SIN,Alejandro Korn,Tripulantes Del Fournier,Se Realiza Seguimiento del Evento,Mar del Plata,Buenos Aires,Argentina,Alejandro Korn y Tripulantes Del Fournier , Buenos Aires , Argentina,-38.04383, -57.56582
32898,1,2024,11,Robo/Hurto Automotor,CATE 911,6205,SIN,General Rafael De Riego,De La Plaza Fortunato,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,General Rafael De Riego y De La Plaza Fortunato , Buenos Aires , Argentina,-38.03791, -57.58067
32903,1,2024,11,Robo/Hurto Automotor,CATE 911,251,CON,Miguel Sagastizabal,Avenida Felix U. Camet,Se Realiza Seguimiento del Evento,Mar del Plata,Buenos Aires,Argentina,Miguel Sagastizabal y Avenida Felix U. Camet , Buenos Aires , Argentina,-37.963093, -57.5406799
32911,1,2024,11,Robo/Hurto Automotor,CATE 911,6206,SIN,Avenida Pedro Luro,Paula Albarracin,Se Realiza Seguimiento del Evento,Mar del Plata,Buenos Aires,Argentina,Avenida Pedro Luro y Paula Albarracin , Buenos Aires , Argentina,-37.9753, -57.59247
32922,1,2024,11,Robo/Hurto Automotor,CATE 911,6207,SIN,Magallanes,Jose Marti,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Magallanes y Jose Marti , Buenos Aires , Argentina,-38.03379, -57.56026
32923,1,2024,11,Robo/Hurto Automotor,CATE 911,24,CON,Rodriguez Peña,Don Bosco,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Rodriguez Peña y Don Bosco , Buenos Aires , Argentina,-37.97645, -57.60344
32929,1,2024,11,Robo/Hurto Automotor,ORIGEN DIFERIDO,6208,SIN,Ayacucho,Tierra Del Fuego,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Ayacucho y Tierra Del Fuego , Buenos Aires , Argentina,-37.97551, -57.57154
32931,1,2024,11,Robo/Hurto Automotor,CATE 911,6209,SIN,Ricardo Guiraldes,Figueroa Alcorta,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Ricardo Guiraldes y Figueroa Alcorta , Buenos Aires , Argentina,-38.0606, -57.56616
32935,1,2024,11,Robo/Hurto Automotor,CATE 911,6210,SIN,Maipu,Termas De Rio Hondo,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Maipu y Termas De Rio Hondo , Buenos Aires , Argentina,-37.9674, -57.59191
32937,1,2024,11,Robo/Hurto Automotor,CATE 911,6211,SIN,Calle 445,Calle 2,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Calle 445 y Calle 2 , Buenos Aires , Argentina,-38.10785, -57.57827
32957,1,2024,11,Robo/Hurto Automotor,CATE 911,6212,SIN,Esteban Gascon,Italia,No Asiste,Mar del Plata,Buenos Aires,Argentina,Esteban Gascon y Italia , Buenos Aires , Argentina,-37.99574, -57.57225
32993,1,2024,11,Robo/Hurto Automotor,CATE 911,6213,SIN,Avenida Independencia,Balcarce,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Avenida Independencia y Balcarce , Buenos Aires , Argentina,-37.99151, -57.54903
33026,1,2024,11,Robo/Hurto Automotor,CATE 911,6214,SIN,Manuel Antonio Acevedo,Avenida de los Trabajadores,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Manuel Antonio Acevedo y Avenida de los Trabajadores , Buenos Aires , Argentina,-38.0639, -57.54683
33027,1,2024,11,Robo/Hurto Automotor,CATE 911,6215,SIN,Arana Y Goiri,Figueroa Alcorta,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Arana Y Goiri y Figueroa Alcorta , Buenos Aires , Argentina,-38.05304, -57.55702
33029,1,2024,11,Robo/Hurto Automotor,CATE 911,6216,SIN,Castelli Juan Jose,Catorce de 07,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Castelli Juan Jose y Catorce de 07 , Buenos Aires , Argentina,-37.94852, -57.59093
33038,1,2024,11,Robo/Hurto Automotor,CATE 911,6217,SIN,calle 441,Calle 4,No Asiste,Mar del Plata,Buenos Aires,Argentina,calle 441 y Calle 4 , Buenos Aires , Argentina,-38.1058, -57.5784
33090,1,2024,11,Robo/Hurto Automotor,CATE 911,6218,SIN,Tomas Stegagnini,Jose Cardiel Padre,Se Realiza Seguimiento del Evento,Mar del Plata,Buenos Aires,Argentina,Tomas Stegagnini y Jose Cardiel Padre , Buenos Aires , Argentina,-37.95005, -57.59758
33104,1,2024,11,Robo/Hurto Automotor,CATE 911,6219,SIN,Bolivar,20 De Setiembre,Se Realiza Seguimiento del Evento,Mar del Plata,Buenos Aires,Argentina,Bolivar y 20 De Setiembre , Buenos Aires , Argentina,-37.99749, -57.55962
33115,1,2024,11,Robo/Hurto Automotor,CATE 911,6220,SIN,Carlos Tejedor,Marie Curie,Se Realiza Seguimiento del Evento,Mar del Plata,Buenos Aires,Argentina,Carlos Tejedor y Marie Curie , Buenos Aires , Argentina,-37.95525, -57.54523
33122,1,2024,11,Robo/Hurto Automotor,CATE 911,6221,SIN,Pringles,Arenales,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Pringles y Arenales , Buenos Aires , Argentina,-38.02617, -57.55864
33123,1,2024,11,Robo/Hurto Automotor,CATE 911,6222,SIN,España,Castelli Juan Jose,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,España y Castelli Juan Jose , Buenos Aires , Argentina,-38.00442, -57.56381
33168,1,2024,11,Robo/Hurto Automotor,CATE 911,506,CON,Patagones,Jose Cardiel Padre,LPR - Se realiza seguimiento del vehiculo,Mar del Plata,Buenos Aires,Argentina,Patagones y Jose Cardiel Padre , Buenos Aires , Argentina,-37.97443, -57.54942
33173,1,2024,11,Robo/Hurto Automotor,CATE 911,6223,SIN,Republica De Cuba,Irala,Hallazgo Automotor,Mar del Plata,Buenos Aires,Argentina,Republica De Cuba y Irala , Buenos Aires , Argentina,-38.01594, -57.58736
33179,1,2024,11,Robo/Hurto Automotor,CATE 911,14,CON,Termas De Rio Hondo,Santa Cruz,LPR - Se realiza seguimiento del vehiculo,Mar del Plata,Buenos Aires,Argentina,Termas De Rio Hondo y Santa Cruz , Buenos Aires , Argentina,-37.962936, -57.5853132
33180,1,2024,11,Robo/Hurto Automotor,CATE 911,6224,SIN,Ricardo Gutierrez,Tomas Falkner,LPR - Se realiza seguimiento del vehiculo,Mar del Plata,Buenos Aires,Argentina,Ricardo Gutierrez y Tomas Falkner , Buenos Aires , Argentina,-37.97832, -57.54837
33191,1,2024,11,Robo/Hurto Automotor,CATE 911,338,CON,Avenida Colon,Bahia Blanca,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Avenida Colon y Bahia Blanca , Buenos Aires , Argentina,-37.985010, -57.58599
33232,1,2024,11,Robo/Hurto Automotor,CATE 911,6225,SIN,Jose Ingenieros,Florisbelo Acosta,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Jose Ingenieros y Florisbelo Acosta , Buenos Aires , Argentina,-37.96822, -57.55728
33233,1,2024,11,Robo/Hurto Automotor,CATE 911,6226,SIN,Nueve de Julio,Republica Arabe Siria,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Nueve de Julio y Republica Arabe Siria , Buenos Aires , Argentina,-37.96292, -57.61217
33238,1,2024,11,Robo/Hurto Automotor,CATE 911,432,CON,Rawson,Paula Albarracin,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Rawson y Paula Albarracin , Buenos Aires , Argentina,-37.970828, -57.5874362
33242,1,2024,11,Robo/Hurto Automotor,CATE 911,111,CON,Rivadavia,Corrientes,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Rivadavia y Corrientes , Buenos Aires , Argentina,-38.001270, -57.5455517
33253,1,2024,11,Robo/Hurto Automotor,CATE 911,6227,SIN,Santiago Del Estero,San Lorenzo,Se Realiza Seguimiento del Evento,Mar del Plata,Buenos Aires,Argentina,Santiago Del Estero y San Lorenzo , Buenos Aires , Argentina,-38.01195, -57.55559
33263,1,2024,11,Robo/Hurto Automotor,CATE 911,609,CON,Cno. Ruta 88 A Calle Lib. Gral. San Martin,Colina Alegre,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Cno. Ruta 88 A Calle Lib. Gral. San Martin y Colina Alegre , Buenos Aires , Argentina,-38.00591, -57.67797
33361,1,2024,11,Robo/Hurto Automotor,CATE 911,6228,SIN,Falucho,Catorce de 07,Asiste Policia y Libera,Mar del Plata,Buenos Aires,Argentina,Falucho y Catorce de 07 , Buenos Aires , Argentina,-37.99948, -57.56258
