lat,lng,fecha,resultado,observaciones
-37.99749,-57.55962,2023-01-01,Se Realiza Seguimiento del Evento,20 De Setiembre
-37.95525,-57.54523,2023-01-01,Se Realiza Seguimiento del Evento,Marie Curie
-38.02617,-57.55864,2023-01-01,Asiste Policia y Libera,Arenales
-38.00442,-57.56381,2023-01-01,Asiste Policia y Libera,Castelli Juan Jose
-37.97443,-57.54942,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Jose Cardiel Padre
-38.01594,-57.58736,2023-01-01,Hallazgo Automotor,Irala
-37.962936,-57.5853132,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Santa Cruz
-37.97832,-57.54837,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Tomas Falkner
-37.98501,-57.58599,2023-01-01,Asiste Policia y Libera,Bahia Blanca
-37.96822,-57.55728,2023-01-01,Asiste Policia y Libera,Florisbelo Acosta
-37.96292,-57.61217,2023-01-01,Asiste Policia y Libera,Republica Arabe Siria
-37.970828,-57.5874362,2023-01-01,Asiste Policia y Libera,Paula Albarracin
-38.00127,-57.5455517,2023-01-01,Asiste Policia y Libera,Corrientes
-38.01195,-57.55559,2023-01-01,Se Realiza Seguimiento del Evento,San Lorenzo
-38.00591,-57.67797,2023-01-01,Asiste Policia y Libera,Colina Alegre
-37.99948,-57.56258,2023-01-01,Asiste Policia y Libera,Catorce de 07
-37.97417,-57.57192,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Ituzaingo
-37.97103,-57.61872,2023-01-01,Asiste Policia y Libera,Republica Arabe Siria
-37.981067,-57.6100177,2023-01-01,Detencion,Castelli Juan Jose
-37.97295,-57.5524,2023-01-01,Asiste Policia y Libera,Jose Cardiel Padre
-37.95807,-57.54182,2023-01-01,Asiste Policia y Libera,Jose Manuel Estrada
-38.04865,-57.56999,2023-01-01,Asiste Policia y Libera,Puan
-38.09102,-57.55638,2023-01-01,Asiste Policia y Libera,Juan Jose Valle
-38.00974,-57.5835032,2023-01-01,Asiste Policia y Libera,Avenida Juan B. Justo
-38.041777,-57.561692,2023-01-01,Asiste Policia y Libera,Avenida Vertiz
-37.98614,-57.58439,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Juncal
-37.98282,-57.59994,2023-01-01,No Asiste,Grecia
-38.01778,-57.54624,2023-01-01,Asiste Policia y Libera,Alsina
-38.10372,-57.59155,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Calle 16
-38.04697,-57.554795,2023-01-01,Asiste Policia y Libera,Hipolito Bouchard
-38.00433,-57.55082,2023-01-01,Asiste Policia y Libera,Cordoba
-37.999956,-57.5459363,2023-01-01,Asiste Policia y Libera,Santiago Del Estero
-37.98469,-57.56477,2023-01-01,Asiste Policia y Libera,Neuquen
-38.03479,-57.55009,2023-01-01,Asiste Policia y Libera,Hipolito Yrigoyen
-38.07376,-57.56816,2023-01-01,Asiste Policia y Libera,El Jilguero
-38.02131,-57.58137,2023-01-01,Asiste Policia y Libera,Friuli
-38.02576,-57.57944,2023-01-01,Se Realiza Seguimiento del Evento,Guanahani
-37.99773,-57.55254,2023-01-01,Se Realiza Seguimiento del Evento,Catamarca
-38.00155,-57.54718,2023-01-01,Se Realiza Seguimiento del Evento,Belgrano
-38.00942,-57.56059,2023-01-01,Asiste Policia y Libera,La Rioja
-37.992875,-57.5643311,2023-01-01,Asiste Policia y Libera,La Pampa
-38.05558,-57.55194,2023-01-01,Asiste Policia y Libera,Soler Miguel
-37.99438,-57.54559,2023-01-01,Asiste Policia y Libera,Mitre Bartolome
-37.96225,-57.57348,2023-01-01,Persecucion Y Perdida,Justo S. Lopez De Gomara
-37.96332,-57.54466,2023-01-01,Asiste Policia y Libera,Joaquina Acevedo
-37.988533,-57.5750912,2023-01-01,Asiste Policia y Libera,Bolivar
-37.99731,-57.62401,2023-01-01,Asiste Policia y Libera,Yapeyu
-37.95981,-57.61388,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Once de 09
-38.0144,-57.56177,2023-01-01,Asiste Policia y Libera,Manuel Quintana
-37.95988,-57.57158,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Concepcion Arenal
-38.077284,-57.5496172,2023-01-01,Asiste Policia y Libera,Cayetano Rodriguez
-37.96796,-57.55121,2023-01-01,Se Realiza Seguimiento del Evento,Manuela Pedraza
-37.953402,-57.577638,2023-01-01,Asiste Policia y Libera,Aragon
-37.99357,-57.54499,2023-01-01,Asiste Policia y Libera,Mitre Bartolome
-37.96373,-57.58596,2023-01-01,Se Realiza Seguimiento del Evento,Arturo Alio
-37.97193,-57.59261,2023-01-01,Asiste Policia y Libera,Nueve de 07
-37.98811,-57.55341,2023-01-01,Asiste Policia y Libera,Catorce de 07
-38.021721,-57.5796599,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Gaboto
-37.98485,-57.59596,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Alberti Manuel
-38.034791,-57.5500985,2023-01-01,Se Realiza Seguimiento del Evento,General Lavalle Juan
-38.009959,-57.5639469,2023-01-01,Se Realiza Seguimiento del Evento,San Lorenzo
-38.00126,-57.5569,2023-01-01,Asiste Policia y Libera,Avenida Independencia
-37.9972,-57.55798,2023-01-01,Se Realiza Seguimiento del Evento,Moreno
-37.96249,-57.55966,2023-01-01,No Asiste,Ricardo Palma
-37.9986,-57.62231,2023-01-01,Asiste Policia y Libera,Hipolito Bouchard
-37.97659,-57.55399,2023-01-01,Se Realiza Seguimiento del Evento,Rio Negro
-37.96395,-57.5833,2023-01-01,Se Realiza Seguimiento del Evento,Paula Albarracin
-37.97198,-57.56311,2023-01-01,Asiste Policia y Libera,Uruguay
-37.97983,-57.56518,2023-01-01,Asiste Policia y Libera,Chacabuco
-37.98228,-57.5784575,2023-01-01,Asiste Policia y Libera,San Martin
-37.99462,-57.58985,2023-01-01,Asiste Policia y Libera,San Lorenzo
-38.02748,-57.55827,2023-01-01,Asiste Policia y Libera,O'higgins
-38.08923,-57.54488,2023-01-01,Asiste Policia y Libera,Ciudad De Oneglia
-38.03916,-57.56343,2023-01-01,Asiste Policia y Libera,Marcelo T. De Alvear
-38.01826,-57.62741,2023-01-01,Asiste Policia y Libera,Mario Bravo
-38.06044,-57.55778,2023-01-01,Asiste Policia y Libera,Genova
-38.03751,-57.59164,2023-01-01,Asiste Policia y Libera,Florencio Sanchez
-37.95601,-57.59674,2023-01-01,Asiste Policia y Libera,Santa Cruz
-37.98299,-57.54791,2023-01-01,Asiste Policia y Libera,20 De Setiembre
-37.986889,-57.5962509,2023-01-01,Asiste Policia y Libera,Remedios De Escalada
-37.97379,-57.55733,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Chubut
-38.02442,-57.57782,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Jacinto Peralta Ramos
-37.98043,-57.62219,2023-01-01,Asiste Policia y Libera,Onesimo Leguizamon
-37.96844,-57.60121,2023-01-01,Asiste Policia y Libera,Juan F. Czetz Coronel
-37.99653,-57.57288,2023-01-01,Detencion,Alberti Manuel
-37.95601,-57.59674,2023-01-01,Hallazgo Automotor,Paraguay
-38.02788,-57.57838,2023-01-01,Asiste Policia y Libera,San Salvador
-38.02637,-57.56839,2023-01-01,Asiste Policia y Libera,Doce de 10
-38.02921,-57.57999,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Juan Bautista Azopardo
-37.96948,-57.54823,2023-01-01,Asiste Policia y Libera,Libres Del Sur
-38.02502,-57.56675,2023-01-01,Asiste Policia y Libera,Gaboto
-37.95956,-57.62793,2023-01-01,Se Realiza Seguimiento del Evento,Ramon Carrillo
-38.02313,-57.58128,2023-01-01,Asiste Policia y Libera,Hernandarias
-37.95971,-57.54737,2023-01-01,Asiste Policia y Libera,Pascual Mugaburu
-37.95919,-57.55278,2023-01-01,Asiste Policia y Libera,General Jose Gervasio Artigas
-38.00941,-57.56501,2023-01-01,Asiste Policia y Libera,Salta
-38.0082,-57.54975,2023-01-01,Asiste Policia y Libera,Alberti Manuel
-38.01144,-57.55657,2023-01-01,Asiste Policia y Libera,Cordoba
-38.015127,-57.596984,2023-01-01,Asiste Policia y Libera,Guanahani
-37.97062,-57.55922,2023-01-01,Asiste Policia y Libera,Jose Ingenieros
-37.97812,-57.6048,2023-01-01,Asiste Policia y Libera,Jose M. Calaza Coronel
-37.96838,-57.56582,2023-01-01,Asiste Policia y Libera,Angel Roffo
-37.97023,-57.61809,2023-01-01,Asiste Policia y Libera,Republica Arabe Siria
-38.032407,-57.5569641,2023-01-01,Asiste Policia y Libera,Cerrito
-38.00869,-57.56865,2023-01-01,Asiste Policia y Libera,Primera Junta
-38.00567,-57.57467,2023-01-01,Asiste Policia y Libera,Primera Junta
-38.03627,-57.55182,2023-01-01,Asiste Policia y Libera,Don Orione
-38.01314,-57.5665124,2023-01-01,Asiste Policia y Libera,Matheu Domingo
-38.03627,-57.55182,2023-01-01,No Asiste,Don Orione
-38.03393,-57.56207,2023-01-01,No Asiste,Ayolas
-38.03653,-57.58063,2023-01-01,No Asiste,Giacomo Matteotti
-37.99596,-57.62236,2023-01-01,Asiste Policia y Libera,Yapeyu
-38.03825,-57.55092,2023-01-01,No Asiste,Triunvirato
-37.986889,-57.5962509,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Remedios De Escalada
-38.01621,-57.54496,2023-01-01,Asiste Policia y Libera,alsina
-38.01378,-57.59536,2023-01-01,Asiste Policia y Libera,Polonia
-38.006786,-57.5613468,2023-01-01,Asiste Policia y Libera,Castelli Juan Jose
-37.97536,-57.56303,2023-01-01,Asiste Policia y Libera,Primero de Mayo
-38.02243,-57.57018,2023-01-01,Asiste Policia y Libera,Ambrosio Bestoso
-38.03054,-57.58517,2023-01-01,Asiste Policia y Libera,Jacinto Peralta Ramos
-38.11051,-57.62089,2023-01-01,No Asiste,Calle 513
-37.99151,-57.54903,2023-01-01,Asiste Policia y Libera,Balcarce
-37.95936,-57.54148,2023-01-01,Asiste Policia y Libera,Julian Aguirre
-37.9801,-57.59634,2023-01-01,Asiste Policia y Libera,Avenida Colon
-37.97812,-57.58209,2023-01-01,No Asiste,Mariano Acosta Gobernador
-37.99792,-57.62145,2023-01-01,Hallazgo Automotor,Juan Bautista Azopardo
-38.04688,-57.58092,2023-01-01,No Asiste,Gutenberg Juan
-38.02862,-57.54939,2023-01-01,Asiste Policia y Libera,Viamonte
-38.03443,-57.5445,2023-01-01,Asiste Policia y Libera,Carlos Pellegrini
-38.03443,-57.5445,2023-01-01,Asiste Policia y Libera,Carlos Pellegrini
-38.00448,-57.54817,2023-01-01,Asiste Policia y Libera,Santa Fe
-38.10041,-57.56417,2023-01-01,Se Realiza Seguimiento del Evento,Corbeta Uruguay
-38.01582,-57.57018,2023-01-01,Se Realiza Seguimiento del Evento,Salta
-38.01956,-57.56734,2023-01-01,Se Realiza Seguimiento del Evento,Hipolito Yrigoyen
-38.02409,-57.55836,2023-01-01,Se Realiza Seguimiento del Evento,Tucuman
-38.02796,-57.59388,2023-01-01,Asiste Policia y Libera,Celestino Vidal Coronel
-38.01301,-57.59635,2023-01-01,LPR - Se realiza seguimiento del vehiculo,cerretti
-38.01648,-57.59862,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Polonia
-38.05401,-57.57319,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Don Orione
-38.081572,-57.5388552,2023-01-01,Asiste Policia y Libera,General Eduardo Racedo Teniente
-38.01301,-57.59635,2023-01-01,Se Realiza Seguimiento del Evento,Cesar A. Ceretti
-38.00048,-57.5449,2023-01-01,Se Realiza Seguimiento del Evento,San Martin
-38.00438,-57.59577,2023-01-01,Asiste Policia y Libera,El Cano
-37.98951,-57.6212,2023-01-01,Asiste Policia y Libera,Arq. Cedron
-37.9758,-57.59148,2023-01-01,Asiste Policia y Libera,Avenida Fermin Errea
-38.00101,-57.54394,2023-01-01,LPR - Vehiculo Interceptado,San Martin
-37.98363,-57.55547,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Olazabal Felix De
-37.998513,-57.546153,2023-01-01,Se Realiza Seguimiento del Evento,Cordoba
-38.001464,-57.542916,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Avenida Colon
-37.95231,-57.6107159,2023-01-01,Asiste Policia y Libera,Brandsen
-37.99954,-57.55556,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Bolivar
-37.99894,-57.58349,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Guillermo Marconi Ingeniero
-37.97198,-57.59423,2023-01-01,Asiste Policia y Libera,Armenia
-38.05356,-57.54948,2023-01-01,Asiste Policia y Libera,General Mosconi
-37.982754,-57.5843333,2023-01-01,Asiste Policia y Libera,Moreno
-38.032577,-57.5876566,2023-01-01,Asiste Policia y Libera,De La Plaza Fortunato
-38.00289,-57.58228,2023-01-01,Detencion,Francia
-38.02569,-57.55963,2023-01-01,Se Realiza Seguimiento del Evento,Tucuman
-38.01722,-57.56982,2023-01-01,Se Realiza Seguimiento del Evento,Avenida Independencia
-38.0306,-57.59028,2023-01-01,Se Realiza Seguimiento del Evento,Ciudad De Dolores
-37.98524,-57.61055,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Jose M. Calaza Coronel
-38.03764,-57.5534508,2023-01-01,No Asiste,Jose Lanzilota
-38.01236,-57.59722,2023-01-01,Asiste Policia y Libera,Guanahani
-38.02261718358794,-57.600743089460714,2023-01-01,LPR - Se realiza seguimiento del vehiculo,De La Plaza Fortunato
-37.97202,-57.59849,2023-01-01,No Asiste,Coronel Suarez Bis
-37.96744,-57.62592,2023-01-01,No Asiste,Trinidad Tobago
-38.03688,-57.54928,2023-01-01,Se Realiza Seguimiento del Evento,Solis
-37.95698,-57.61022,2023-01-01,Asiste Policia y Libera,Ecuador
-38.01497,-57.5650424,2023-01-01,Asiste Policia y Libera,Mitre Bartolome
-38.00048,-57.5449,2023-01-01,Se Realiza Seguimiento del Evento,San Martin
-37.97255,-57.59312,2023-01-01,Asiste Policia y Libera,Arturo Alio
-38.04879,-57.54987,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Federico C. Beltrami Ingeniero
-38.0462,-57.58011,2023-01-01,Asiste Policia y Libera,Calabria
-38.001552,-57.5471858,2023-01-01,Asiste Policia y Libera,Santiago Del Estero
-38.00653,-57.55966,2023-01-01,Asiste Policia y Libera,Catamarca
-37.98063,-57.56144,2023-01-01,Asiste Policia y Libera,Ayacucho
-37.993294,-57.5702898,2023-01-01,Se Realiza Seguimiento del Evento,Misiones
-37.94852,-57.59093,2023-01-01,Asiste Policia y Libera,Justo S. Lopez De Gomara
-38.00378,-57.57174,2023-01-01,No Asiste,Olazabal Felix De
-38.09272,-57.55127,2023-01-01,No Asiste,Corbeta Uruguay
-37.99233,-57.55405,2023-01-01,No Asiste,EspaÃ±a
-37.94852,-57.59093,2023-01-01,No Asiste,Justo S. Lopez De Gomara
-38.047058,-57.5615176,2023-01-01,Asiste Policia y Libera,Juan Bautista Azopardo
-37.99876,-57.56629,2023-01-01,Asiste Policia y Libera,Esteban Gascon
-38.002141,-57.6004918,2023-01-01,Hallazgo Automotor,Olegario Olazar
-38.00525,-57.56445,2023-01-01,Se Realiza Seguimiento del Evento,EspaÃ±a
-38.00372,-57.56746,2023-01-01,Asiste Policia y Libera,Dorrego
-37.99585,-57.55405,2023-01-01,Asiste Policia y Libera,San Martin
-37.9949,-57.56032,2023-01-01,Asiste Policia y Libera,Dorrego
-38.00787,-57.54383,2023-01-01,Asiste Policia y Libera,Brown Almirante
-37.95815,-57.63974,2023-01-01,Asiste Unidad Sanitaria y No Traslada,General Augusto Cesar Sandino
-37.97494,-57.60648,2023-01-01,Asiste Policia y Libera,Martiniano Chilabert
-38.00142,-57.56983,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Castelli Juan Jose
-37.95323,-57.56904,2023-01-01,LPR - Se realiza seguimiento del vehiculo,ZubirÃ­a
-37.99901,-57.55661,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Salta
-38.00176,-57.54455,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Corrientes
-38.00982,-57.62008,2023-01-01,Se Realiza Seguimiento del Evento,Genova
-38.01826,-57.62741,2023-01-01,Asiste Policia y Libera,Loberia
-37.964103,-57.6145542,2023-01-01,Asiste Policia y Libera,Once de 09
-38.032577,-57.5876566,2023-01-01,Asiste Policia y Libera,Eduardo G. Carasa
-38.0468,-57.5776,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Antonio Maria Gianelli
-38.01141,-57.53686,2023-01-01,Se Realiza Seguimiento del Evento,Alvear Carlos Maria De
-37.99369,-57.56499,2023-01-01,Asiste Policia y Libera,San Juan
-37.991873,-57.5909153,2023-01-01,Asiste Policia y Libera,Esteban Gascon
-38.06769,-57.54991,2023-01-01,Asiste Policia y Libera,Pedro Miguel Araoz
-38.01969,-57.5721,2023-01-01,Se Realiza Seguimiento del Evento,Solis
-37.98636,-57.54779,2023-01-01,Se Realiza Seguimiento del Evento,Ituzaingo
-38.00855,-57.55568,2023-01-01,Se Realiza Seguimiento del Evento,San Luis
-38.03713,-57.54357,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Vicente Lopez
-38.02152,-57.55207,2023-01-01,Asiste Policia y Libera,Las Heras
-37.993294,-57.5702898,2023-01-01,Asiste Policia y Libera,Neuquen
-38.03172,-57.54766,2023-01-01,Asiste Policia y Libera,Pringles
-38.02715,-57.58966,2023-01-01,Asiste Policia y Libera,Miguel Estanislao Soler
-38.02258,-57.52783,2023-01-01,Asiste CPM,Avenida Patricio Peralta Ramos
-37.99203,-57.55237,2023-01-01,Asiste Policia y Libera,Jujuy
-37.971641,-57.5527934,2023-01-01,Asiste Policia y Libera,Pasteur
-38.010088,-57.5371577,2023-01-01,Asiste Policia y Libera,Martin Miguel De Guemes
-37.983852,-57.6022941,2023-01-01,Asiste Policia y Libera,Garay Juan De
-38.02309,-57.5796,2023-01-01,Asiste Policia y Libera,Ortiz De Zarate
-38.060584,-57.5712209,2023-01-01,Detencion,Ortiz De Zarate
-38.05003,-57.57331,2023-01-01,Asiste Policia y Libera,Alejandro Korn
-38.00448,-57.54817,2023-01-01,Asiste Policia y Libera,Santa Fe
-38.06837,-57.55073,2023-01-01,Asiste Policia y Libera,Pedro Miguel Araoz
-38.00239,-57.59501,2023-01-01,Asiste Policia y Libera,Heguilor Domingo
-37.986859,-57.6061343,2023-01-01,Asiste Policia y Libera,Bahia Blanca
-37.99585,-57.55405,2023-01-01,Asiste Policia y Libera,Salta
-38.00812,-57.6114,2023-01-01,Asiste Policia y Libera,Tripulantes Del Fournier
-38.01304,-57.55787,2023-01-01,Asiste Policia y Libera,Rodriguez PeÃ±a
-37.97077,-57.59325,2023-01-01,Asiste Policia y Libera,Armenia
-38.0189,-57.5711611,2023-01-01,Asiste Policia y Libera,Salta
-38.008369,-57.5583275,2023-01-01,Asiste Policia y Libera,Hipolito Yrigoyen
-37.95231,-57.6107159,2023-01-01,Asiste Policia y Libera,General Jose Gervasio Artigas
-38.00391,-57.5803,2023-01-01,Asiste Policia y Libera,Saavedra Cornelio
-38.00927,-57.58049,2023-01-01,Asiste Policia y Libera,Misiones
-37.991873,-57.5909153,2023-01-01,Asiste Policia y Libera,Champagnat
-37.95795,-57.6266578,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Ramon Carrillo
-37.95795,-57.6266578,2023-01-01,Asiste Unidad Sanitaria y Traslada,Rep. De Nicaragua
-38.01497,-57.5650424,2023-01-01,Asiste Policia y Libera,Almafuerte
-37.99648,-57.56158,2023-01-01,No Asiste,Bolivar
-38.01083,-57.55331,2023-01-01,No Asiste,Alvarado Rudecindo
-38.08634,-57.5534,2023-01-01,Asiste Policia y Libera,Jose Alonso
-37.99774,-57.54529,2023-01-01,Asiste Policia y Libera,Venticinco de 05
-37.9641,-57.61455,2023-01-01,Asiste Policia y Libera,Portugal
-37.99534,-57.55505,2023-01-01,Asiste Policia y Libera,San Martin
-37.95479,-57.6014,2023-01-01,Asiste Policia y Libera,Avenida Pedro Luro
-37.98228,-57.5784575,2023-01-01,Asiste Policia y Libera,Avellaneda Nicolas
-38.03051,-57.57665,2023-01-01,Asiste Policia y Libera,Avenida Vertiz
-38.01334,-57.54403,2023-01-01,Asiste Policia y Libera,Sarmiento
-38.06585,-57.57351,2023-01-01,Asiste Policia y Libera,Newbery J.
-37.970933,-57.6144444,2023-01-01,Asiste Policia y Libera,Republica Arabe Siria
-37.95732,-57.62754,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Rep. De Nicaragua
-38.024389,-57.5676037,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Solis
-38.01951,-57.55607,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Formosa
-37.99003,-57.5564,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Tres de 02
-37.95266,-57.55032,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Marie Curie
-37.96238,-57.58201,2023-01-01,LPR - Se realiza seguimiento del vehiculo,Paula Albarracin
-38.0257,-57.53718,2023-01-01,Asiste Policia y Libera,Carlos Pellegrini
-37.99016,-57.58764,2023-01-01,Se Realiza Seguimiento del Evento,Juncal
-37.95479,-57.6014,2023-01-01,Asiste Policia y Libera,Beruti Antonio Luis
-37.9677,-57.61183,2023-01-01,Se Realiza Seguimiento del Evento,Onesimo Leguizamon
-38.03791,-57.58067,2023-01-01,Asiste Policia y Libera,De La Plaza Fortunato
-37.98335,-57.55381,2023-01-01,Se Realiza Seguimiento del Evento,Funes Gregorio
-38.03133,-57.59469,2023-01-01,Asiste Policia y Libera,MonseÃ±or Rau
-37.9707032735172,-57.6257319741203,2023-01-01,Asiste Policia y Libera,Avenida Fermin Errea
-38.04142,-57.58817,2023-01-01,Hallazgo Automotor,Juan Gutenberg
-38.00328,-57.61783,2023-01-01,Asiste Policia y Libera,Francisco Saverio Scarpatti
-38.017925,-57.5660407,2023-01-01,No Asiste,Hipolito Yrigoyen
-37.99348,-57.55635,2023-01-01,Asiste Policia y Libera,Avenida Pedro Luro
-38.017925,-57.5660407,2023-01-01,Asiste Policia y Libera,Hipolito Yrigoyen
-38.00944,-57.54513,2023-01-01,Se Realiza Seguimiento del Evento,Esteban Gascon
-37.98063,-57.56144,2023-01-01,Asiste Policia y Libera,Ayacucho
-38.01267,-57.61414,2023-01-01,Asiste Policia y Libera,Andres Mac Gaul
-37.98228,-57.5784575,2023-01-01,Asiste Policia y Libera,Teodoro Bronzini
-38.02209,-57.56236,2023-01-01,Asiste Policia y Libera,Larrea
-37.98994,-57.54521,2023-01-01,Asiste Policia y Libera,Avenida Patricio Peralta Ramos
-37.99718,-57.54226,2023-01-01,Asiste Policia y Libera,Santa Fe
-37.99562,-57.5567,2023-01-01,Asiste Policia y Libera,EspaÃ±a
-37.97448,-57.59625,2023-01-01,Asiste Policia y Libera,San Martin
-37.96952,-57.57234,2023-01-01,Asiste Policia y Libera,Victoriano E. Montes
-37.98243,-57.5446,2023-01-01,Asiste Policia y Libera,Santa Cruz
-38.04536,-57.58638,2023-01-01,Asiste Policia y Libera,Ricardo Guiraldes
-37.97193,-57.59261,2023-01-01,Asiste Policia y Libera,Arturo Alio
-38.02307,-57.57618,2023-01-01,Asiste Policia y Libera,Irala
-38.05099,-57.55457,2023-01-01,No Asiste,Leonardo Rosales
